ref,title,author,lastRunTime,totalVotes,author_user,users,best_score,best_rank,n_teams,features_v2__slug,features_v2__filename,features_v2__n_cells,features_v2__n_code_cells,features_v2__n_md_cells,features_v2__n_md_chars,features_v2__n_code_chars,features_v2__first_md,features_v2__config_lb_max,features_v2__config_lb_list,features_v2__n_config_lb,features_v2__lb_prefix_max,features_v2__n_lb_prefix,features_v2__bare_score_max,features_v2__bare_score_min,features_v2__n_bare_scores,features_v2__best_score,features_v2__feat__uses_perch,features_v2__feat__uses_perch_v2,features_v2__feat__uses_birdnet,features_v2__feat__uses_sed,features_v2__feat__uses_protossm,features_v2__feat__uses_residual_ssm,features_v2__feat__uses_efficientnet,features_v2__feat__uses_hgnet,features_v2__feat__uses_convnext,features_v2__feat__uses_resnet,features_v2__feat__uses_passt,features_v2__feat__uses_beats,features_v2__feat__uses_mae,features_v2__feat__uses_tucker,features_v2__feat__uses_mlp_probes,features_v2__feat__uses_train_audio,features_v2__feat__aug_mixup,features_v2__feat__aug_cutmix,features_v2__feat__aug_specaugment,features_v2__feat__aug_time_shift,features_v2__feat__aug_flip,features_v2__feat__aug_clipping,features_v2__feat__aug_gain,features_v2__feat__loss_focal,features_v2__feat__loss_bce,features_v2__feat__loss_softauc,features_v2__feat__ssl_pseudo,features_v2__feat__ssl_iterative,features_v2__feat__tweak_A_per_class,features_v2__feat__tweak_C_residual,features_v2__feat__tweak_D_hour_smooth,features_v2__feat__tweak_E_wide_mlp,features_v2__feat__tweak_F_flip_tta,features_v2__feat__tweak_G_birdnet_weight,features_v2__feat__sonotype_mirror,features_v2__feat__site_hour_prior,features_v2__feat__rank_aware,features_v2__feat__file_confidence,features_v2__feat__adaptive_delta,features_v2__feat__uses_onnx,features_v2__feat__uses_torch,features_v2__feat__uses_tf,features_v2__feat__val_groupkfold,features_v2__feat__val_stratified,features_v2__feat__ext_data,features_v2__n_fork_refs,features_v2__fork_refs,features_v2__num__n_windows,features_v2__num__window_sec,features_v2__num__rank_power,features_v2__num__n_classes,features_v2__num__lambda_prior,features_v2__num__file_conf_power,features_v2__num__alpha_blend,features_v2__num__correction_weight,features_v2__num__lambda_in_apply_prior,features_v2__num__ensemble_w_mapped,features_v2__title_score,deps__n_inputs,deps__input_slugs,deps__n_notebooks_used,deps__notebooks_used,deps__n_datasets_used,deps__datasets_used,deps__n_models_used,deps__models_used,deps__competitions_used,deps__slug,blends__n_blend_configs,blends__max_n_models,blends__all_models,blends__all_weights,blends__all_lbs,diffs__n_deltas,diffs__deltas_sample,diffs__n_versions_mentioned,diffs__version_scores,diffs__n_score_progresses,diffs__score_progresses_sample
ferukk/birdclef2026-protossm-sed-improved,birdclef2026-protossm-sed-improved,Gabriel,2026-05-01 19:50:15.723000,0,ferukk,ferukk,0.946,713.0,1.0,ferukk__birdclef2026-protossm-sed-improved,birdclef2026-protossm-sed-improved.ipynb,4.0,3.0,1.0,187.0,43815.0,"## \ud83d\udd25 BirdCLEF 2026 \u2014 ProtoSSM + SED (Improved)\n\nFork of Mattia Angeli's ensemble with: multi-seed ProtoSSM (3 seeds), TTA for test, larger architecture, optimized temps.",,,0.0,,0.0,,,0.0,,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,0.0,,12.0,5.0,0.4,,0.4,,0.4,0.35,0.4,,,6.0,bc2026-distilled-sed|bc2026-distilled-sed-public|birdclef-2026|competitions|datasets|models,0.0,,3.0,rishikeshjani/perch-onnx-for-birdclef-2026|tuckerarrants/bc2026-distilled-sed-public|tuckerarrants/perch-v2-no-dft-onnx,1.0,google/bird-vocalization-classifier,birdclef-2026,ferukk__birdclef2026-protossm-sed-improved,,,,,,0.0,,0.0,,0.0,
henryszy/bc2026-sheng-v18x-only-v19,bc2026-sheng-v18x-only-v19,Henryszy,2026-05-08 05:57:58.810000,1,henryszy,henryszy,0.946,699.0,1.0,henryszy__bc2026-sheng-v18x-only-v19,bc2026-sheng-v18x-only-v19.ipynb,43.0,42.0,1.0,338.0,152748.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.

Fork note: henryszy v18, direct public-source reproduction of shengguangzhou WSL v18x + Pacerq v51 ensemble. Logic unchanged.


Fork note: henryszy v19 keeps only the WSL v18x branch and exits before the Pacerq second pipeline to fit hidden runtime.
",,,0.0,,0.0,0.943,0.943,1.0,0.943,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,14.0,birdclef2026-effnet-5fold|birdclef2026-protossm-500ep|birdclef26-perch-onnx|competitions|datasets|mlnjsh|models|notebooks|perch-meta|perch-meta-0-943|perch-mlp-weights|perch-onnx|perch-onnx-for-birdclef-2026|protossm-10k,1.0,ashok205/tf-wheels,7.0,atahalam/perch-meta-0-943|jaejohn/perch-meta|mlnjsh/birdclef2026-effnet-5fold|mlnjsh/perch-onnx|rishikeshjani/perch-onnx-for-birdclef-2026|yuriygreben/birdclef26-perch-onnx|yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,henryszy__bc2026-sheng-v18x-only-v19,,,,,,2.0,j6dS3t3abMyy=7→9|1=536→768,0.0,,0.0,
adarsh5harma/birdclef-2026-v53-svanik-fusion,BirdCLEF 2026 v53 svanik fusion,Adarsh Sharma,2026-05-16 02:59:23.780000,0,adarsh5harma,adarsh5harma,0.948,342.0,1.0,adarsh5harma__birdclef-2026-v53-svanik-fusion,birdclef-2026-v53-svanik-fusion.ipynb,38.0,19.0,19.0,5144.0,69322.0,"# BirdCLEF+ 2026 — Improved Pipeline

Builds on the original Perch + ProtoSSM + SED + BirdNET stack with the
following high-impact additions:

1. **Partial-label training set.** The original uses only the 59 fully-labeled
   soundscape files (708 windows). This version uses every labeled window
   (~10× more rows) with a masked loss so we never penalise unlabeled classes.
2. **kNN retrieval head o",,,0.0,,0.0,,,0.0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,adarsh5harma__birdclef-2026-v53-svanik-fusion,,,,,,0.0,,0.0,,0.0,
amulopapa67/bc26-yous-sedheavy-w090-20260517,bc26 yous sedheavy w090 20260517,amulopapa67,2026-05-17 13:03:42.790000,1,amulopapa67,amulopapa67,0.948,359.0,1.0,amulopapa67__bc26-yous-sedheavy-w090-20260517,bc26-yous-sedheavy-w090-20260517.ipynb,2.0,2.0,0.0,0.0,77598.0,,,,0.0,,0.0,,,0.0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,0.6,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,amulopapa67__bc26-yous-sedheavy-w090-20260517,,,,,,2.0,3=5→0.20|2=5→0.30,0.0,,0.0,
lingyu07/0-928-perch-yamnet-fast-blend,0.928|Perch + YAMNet Fast Blend,lingyu07,2026-04-09 16:49:16.803000,17,lingyu07,lingyu07,0.949,71.0,1.0,lingyu07__0-928-perch-yamnet-fast-blend,0-928-perch-yamnet-fast-blend.ipynb,61.0,40.0,21.0,2913.0,151384.0,"<h1 style=""color: #6cb4e4;  text-align: center;  padding: 0.25em;  border-top: solid 2.5px #6cb4e4;  border-bottom: solid 2.5px #6cb4e4;  background: -webkit-repeating-linear-gradient(-45deg, #f0f8ff, #f0f8ff 3px,#e9f4ff 3px, #e9f4ff 7px);  background: repeating-linear-gradient(-45deg, #f0f8ff, #f0f8ff 3px,#e9f4ff 3px, #e9f4ff 7px);height:45px;"">
<b>
Main
</b></h1> ",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,0.0,,12.0,5.0,0.5,,,,,,,,,6.0,competitions|datasets|google|models|notebooks|perch-protossm-ext33-artifacts,1.0,ashok205/tf-wheels,3.0,lingyu07/external-audio-unified-allwav-20260408|lingyu07/perch-protossm-ext33-artifacts|rishikeshjani/perch-onnx-for-birdclef-2026,2.0,google/bird-vocalization-classifier|google/yamnet,birdclef-2026,lingyu07__0-928-perch-yamnet-fast-blend,,,,,,2.0,increased from=128→256|increased from=2→3,0.0,,0.0,
yusufmurtaza01/pantanal-distill-birdclef2026-improvement,pantanal-distill-birdclef2026-Improvement,Yusuf Murtaza,2026-04-19 05:03:43.107000,400,yusufmurtaza01,yusufmurtaza01,0.948,312.0,1.0,yusufmurtaza01__pantanal-distill-birdclef2026-improvement,pantanal-distill-birdclef2026-improvement.ipynb,52.0,32.0,20.0,3195.0,107635.0,"## Setup
Install dependencies and configure environment.",,,0.0,,0.0,0.924,0.924,1.0,0.924,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,4.0,competitions|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,0.0,,1.0,google/bird-vocalization-classifier,birdclef-2026,yusufmurtaza01__pantanal-distill-birdclef2026-improvement,,,,,,3.0,d_model=192→256|increased from=128→256|increased from=2→3,1.0,v17:0.924,0.0,
koushikrudra/0-928-winner-position,[0.928]Winner Position ,Koushik Rudra,2026-04-06 23:47:35.403000,96,koushikrudra,koushikrudra,0.947,478.0,1.0,koushikrudra__0-928-winner-position,0-928-winner-position.ipynb,14.0,14.0,0.0,0.0,80840.0,,,,0.0,,0.0,,,0.0,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.35,,,,,,,,,4.0,competitions|datasets|models|perch-meta,0.0,,1.0,dingjiarun/birds-train2,1.0,google/bird-vocalization-classifier,birdclef-2026,koushikrudra__0-928-winner-position,,,,,,0.0,,0.0,,0.0,
hideyukizushi/bird26-reproduce-perch-protossm-resssm-inf-train,Bird26|REPRODUCE|Perch+ProtoSSM+ResSSM|INF/TRAIN,yukiZ,2026-04-06 10:01:53.963000,241,hideyukizushi,hideyukizushi,0.953,17.0,1.0,hideyukizushi__bird26-reproduce-perch-protossm-resssm-inf-train,bird26-reproduce-perch-protossm-resssm-inf-train.ipynb,67.0,41.0,26.0,6219.0,128269.0,"<h1 style=""color: #6cb4e4;  text-align: center;  padding: 0.25em;  border-top: solid 2.5px #6cb4e4;  border-bottom: solid 2.5px #6cb4e4;  background: -webkit-repeating-linear-gradient(-45deg, #f0f8ff, #f0f8ff 3px,#e9f4ff 3px, #e9f4ff 7px);  background: repeating-linear-gradient(-45deg, #f0f8ff, #f0f8ff 3px,#e9f4ff 3px, #e9f4ff 7px);height:45px;"">
<b>
Train & Submission(LocalTrainModel)
</b></h1> ",,,0.0,,0.0,0.924,0.924,1.0,0.924,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,0.0,,12.0,5.0,0.5,,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,2.0,hideyukizushi/sgkfk-202604041716|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,hideyukizushi__bird26-reproduce-perch-protossm-resssm-inf-train,,,,,,3.0,d_model=192→256|increased from=128→256|increased from=2→3,1.0,v17:0.924,0.0,
miaaaf/pantanal-distill-birdclef2026-v18x-delta25-a48,pantanal-distill-birdclef2026-v18x-delta25-a48,Miaaa F,2026-04-08 13:46:47.537000,18,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-v18x-delta25-a48,pantanal-distill-birdclef2026-v18x-delta25-a48.ipynb,52.0,32.0,20.0,5315.0,107830.0,"# BirdCLEF+ 2026 | Improved Ensemble with Parameter Adjustments

### Expected Kaggle inputs:
- competition data `BirdCLEF+ 2026`
- TensorFlow 2.20 wheels dataset
- `perch_v2_cpu` model dataset
- cached full-file Perch outputs dataset _`perch-meta`_ (`full_perch_meta.parquet`, `full_perch_arrays.npz`)

#### Pipeline: `Perch → ProtoSSM_v5(pass1) + MLP → ensemble → ResidualSSM(pass2) → TTA → per-taxo",,,0.0,,0.0,0.929,0.929,1.0,0.929,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,4.0,competitions|datasets|models|notebooks,1.0,ashok205/tf-wheels,1.0,yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-v18x-delta25-a48,,,,,,1.0,d_model=256→320,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-v18x-alpha48,pantanal-distill-birdclef2026-v18x-alpha48,Miaaa F,2026-04-07 07:53:15.797000,1,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-v18x-alpha48,pantanal-distill-birdclef2026-v18x-alpha48.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-v18x-alpha48,,,,,,0.0,,0.0,,0.0,
jackcerion/bird-infer-dir-one,bird-infer-dir-one,Jack Cerion,2026-04-08 08:01:15.407000,2,jackcerion,jackcerion,0.943,1183.0,1.0,jackcerion__bird-infer-dir-one,bird-infer-dir-one.ipynb,35.0,19.0,16.0,1892.0,80584.0,"# Inference Pipeline
将原始一体化 notebook 拆分后的推理流程，只负责加载训练资产并生成提交文件。",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,13.0,birdclef-2026|birdclef-plus-2026|birdclefplus-2026|competitions|datasets|models|notebooks|perch-meta|perch-v2-cpu|perch_v2_cpu|tensorflow-2-20-wheels|tf-wheels|tf220-wheels,1.0,ashok205/tf-wheels,1.0,jackcerion/direction-one,1.0,google/bird-vocalization-classifier,birdclef-2026,jackcerion__bird-infer-dir-one,,,,,,2.0,increased from=128→256|increased from=2→3,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-v18x-delta,pantanal-distill-birdclef2026-v18x-delta,Miaaa F,2026-04-08 11:59:18.610000,6,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-v18x-delta,pantanal-distill-birdclef2026-v18x-delta.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-v18x-delta,,,,,,0.0,,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-v18x-alpha49,pantanal-distill-birdclef2026-v18x-alpha49,Miaaa F,2026-04-09 14:31:53.977000,5,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-v18x-alpha49,pantanal-distill-birdclef2026-v18x-alpha49.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-v18x-alpha49,,,,,,0.0,,0.0,,0.0,
mtoshidesu/0-928-bird26-reproduce-perch-protossm-resssm,[0.928]Bird26|REPRODUCE|Perch+ProtoSSM+ResSSM|,m-toshi desu,2026-04-25 11:28:36.553000,12,mtoshidesu,mtoshidesu,0.948,341.0,1.0,mtoshidesu__0-928-bird26-reproduce-perch-protossm-resssm,0-928-bird26-reproduce-perch-protossm-resssm.ipynb,59.0,35.0,24.0,8678.0,100210.0,"# BirdCLEF+ 2026 | Minimal Perch Revival Submit Edition

This version is patched to maximize the chance that **Perch v2 loads successfully on Kaggle**.

- Keeps the submit-safe path
- Tries to install a **TensorFlow 2.20** wheel **before importing tensorflow** when available
- Avoids importing tensorflow during bootstrap
- Leaves heavy training branches skipped in submit mode
",,,0.0,,0.0,0.929,0.929,1.0,0.929,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,10.0,0.5,,,,,,,,,3.0,competitions|datasets|models,0.0,,1.0,yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,mtoshidesu__0-928-bird26-reproduce-perch-protossm-resssm,,,,,,1.0,d_model=256→320,0.0,,0.0,
wslllll/pantanal-distill-birdclef2026-wslll-d384d48,pantanal-distill-birdclef2026-wslll-d384d48,wslllll,2026-04-10 09:38:25.793000,2,wslllll,wslllll,0.929,1505.0,1.0,wslllll__pantanal-distill-birdclef2026-wslll-d384d48,pantanal-distill-birdclef2026-wslll-d384d48.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,wslllll__pantanal-distill-birdclef2026-wslll-d384d48,,,,,,0.0,,0.0,,0.0,
wslllll/pantanal-distill-birdclef2026-wslll-d384ld,pantanal-distill-birdclef2026-wslll-d384ld,wslllll,2026-04-12 10:38:31.060000,2,wslllll,wslllll,0.929,1505.0,1.0,wslllll__pantanal-distill-birdclef2026-wslll-d384ld,pantanal-distill-birdclef2026-wslll-d384ld.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,wslllll__pantanal-distill-birdclef2026-wslll-d384ld,,,,,,0.0,,0.0,,0.0,
wslllll/pantanal-distill-birdclef2026-wslll-d384a48,pantanal-distill-birdclef2026-wslll-d384a48,wslllll,2026-04-12 10:37:47.427000,1,wslllll,wslllll,0.929,1505.0,1.0,wslllll__pantanal-distill-birdclef2026-wslll-d384a48,pantanal-distill-birdclef2026-wslll-d384a48.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,wslllll__pantanal-distill-birdclef2026-wslll-d384a48,,,,,,0.0,,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-miaaaf-d384ld10,pantanal-distill-birdclef2026-miaaaf-d384ld10,Miaaa F,2026-04-10 09:41:05.993000,1,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384ld10,pantanal-distill-birdclef2026-miaaaf-d384ld10.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384ld10,,,,,,0.0,,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-miaaaf-d384-do008,pantanal-distill-birdclef2026-miaaaf-d384-do008,Miaaa F,2026-04-10 11:44:29.717000,2,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-do008,pantanal-distill-birdclef2026-miaaaf-d384-do008.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-do008,,,,,,0.0,,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-miaaaf-d384-do006,pantanal-distill-birdclef2026-miaaaf-d384-do006,Miaaa F,2026-04-10 11:44:32.787000,2,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-do006,pantanal-distill-birdclef2026-miaaaf-d384-do006.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-do006,,,,,,0.0,,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-miaaaf-d384-ds24,pantanal-distill-birdclef2026-miaaaf-d384-ds24,Miaaa F,2026-04-10 11:44:35.287000,2,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-ds24,pantanal-distill-birdclef2026-miaaaf-d384-ds24.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-ds24,,,,,,0.0,,0.0,,0.0,
